Aw_Tm,Aw_W,Aw_Wpct,Aw_Poss,Aw_OppPoss,Aw_PassOffEff,Aw_RushOffEff,Aw_PassDefEff,Aw_RushDefEff,Aw_TmOffEff,Aw_TmDefEff,Aw_TmEff,Aw_TmLuckW,Aw_Pts,Aw_OppPts,Aw_TmDiv,Aw_WStreak,Aw_PassCmppct,Aw_PassAdjYdsAtt,Aw_RushYdsAtt,Aw_PassTDG,Aw_RushTDG,Aw_FGpct,Aw_PenYdsG,Aw_TOVG,Aw_Dwn3Conv,Aw_OppPassCmppct,Aw_OppPassAdjYdsAtt,Aw_OppRushYdsAtt,Aw_OppPassTDG,Aw_OppRushTDG,Aw_OppFGpct,Aw_OppPenYdsG,Aw_OppTOVG,Aw_OppDwn3Conv,Aw_TmLuck,Game Date,Aw_Season,Hm_Tm,Hm_W,Hm_Wpct,Hm_Poss,Hm_OppPoss,Hm_PassOffEff,Hm_RushOffEff,Hm_PassDefEff,Hm_RushDefEff,Hm_TmOffEff,Hm_TmDefEff,Hm_TmEff,Hm_TmLuckW,Hm_Pts,Hm_OppPts,Hm_TmDiv,Hm_WStreak,Hm_PassCmppct,Hm_PassAdjYdsAtt,Hm_RushYdsAtt,Hm_PassTDG,Hm_RushTDG,Hm_FGpct,Hm_PenYdsG,Hm_TOVG,Hm_Dwn3Conv,Hm_OppPassCmppct,Hm_OppPassAdjYdsAtt,Hm_OppRushYdsAtt,Hm_OppPassTDG,Hm_OppRushTDG,Hm_OppFGpct,Hm_OppPenYdsG,Hm_OppTOVG,Hm_OppDwn3Conv,Hm_TmLuck,Hm_Season,Matchup,Home Team,Home Elo,Home Lg Rank,Away Team,Away Elo,Away Lg Rank,Home W,Home Pt Diff,Divisional Game,Playoff Game
WAS,3.0,0.375,14.0,14.0,-18.65,1.031368921775898,-12.399999999999999,0.1448863636363633,1.5714285714285714,2.395604395604396,-0.3169642857142857,3.17172233063526,22.5,32.0,NFC East,1,0.6165,6.46,5.042732558139535,1.0,5.050000000000001,0.75,56.0,1.5,0.44505494505494503,0.6185,6.6899999999999995,4.15625,2.0,4.15,1.0,60.0,1.5,0.44505494505494503,-0.17172233063526,2013-11-07,2013,MIN,1.0,0.125,13.0,13.5,-26.5,1.2596153846153841,-7.399999999999999,-0.17803030303030343,1.8020833333333335,2.158333333333333,-0.4554716117216117,2.6522442853563235,25.5,31.0,NFC North,-4,0.6415,4.655,5.270979020979021,1.0,5.3,1.0,42.0,2.5,0.38675213675213677,0.6865,6.595,3.833333333333333,2.0,3.85,1.0,48.5,1.5,0.38675213675213677,-1.6522442853563235,2013,WAS vs. MIN,MIN,1264.9702273032644,25.0,WAS,1492.2243187916986,17.0,1,7,0,0
MIN,2.0,0.2222222222222222,13.0,13.0,-24.700000000000003,0.7613636363636358,-3.200000000000003,-0.011363636363636687,1.9166666666666667,2.076923076923077,-0.011904761904761862,3.2855305609620453,27.0,31.0,NFC North,1,0.643,5.38,4.7727272727272725,1.0,4.8,1.0,38.0,2.0,0.3888888888888889,0.667,6.68,4.0,2.0,4.0,1.0,50.0,1.0,0.3888888888888889,-1.2855305609620453,2013-11-17,2013,SEA,9.0,0.9,13.5,13.0,2.200000000000003,0.4431818181818179,-27.799999999999997,0.14577922077922034,1.8733766233766234,1.1464646464646466,0.5566433566433566,7.382102677841587,27.5,15.0,NFC West,5,0.6725000000000001,7.720000000000001,4.454545454545455,2.0,4.449999999999999,1.0,75.0,2.0,0.39230769230769236,0.6094999999999999,4.16,4.157142857142857,1.0,4.15,1.0,45.5,2.0,0.39230769230769236,1.617897322158413,2013,MIN vs. SEA,SEA,1714.5215460076872,1.0,MIN,1343.6910668853118,24.0,1,21,0,0
PHI,8.0,0.6153846153846154,14.0,14.0,0.7999999999999972,0.7314935064935062,-22.200000000000003,0.05315249266862132,2.0625,1.4,0.20000000000000018,6.896031986086793,27.0,20.0,NFC East,5,0.618,8.8,4.742857142857143,2.0,4.7,0.875,52.0,1.0,0.36363636363636365,0.605,5.86,4.064516129032258,2.0,4.1,1.0,65.0,2.0,0.36363636363636365,1.1039680139132066,2013-12-15,2013,MIN,3.0,0.23076923076923078,14.0,14.0,-24.700000000000003,0.7613636363636358,-3.200000000000003,-0.011363636363636687,1.6,2.066666666666667,-0.09558823529411775,4.957546867380091,26.0,29.0,NFC North,-1,0.64,5.49,4.7727272727272725,1.0,4.8,1.0,46.0,2.0,0.375,0.6509999999999999,6.68,4.0,2.0,4.0,1.0,50.0,1.0,0.375,-1.957546867380091,2013,PHI vs. MIN,MIN,1344.774677370772,29.0,PHI,1647.5967335877383,9.0,1,18,0,0
NYJ,1.0,1.0,16.0,13.0,-25.900000000000006,-0.9079153605015677,-35.400000000000006,-1.4113636363636366,1.125,1.3076923076923077,-0.1826923076923077,0.53381466525428,18.0,17.0,AFC East,1,0.615,4.85,3.103448275862069,1.0,3.1,1.0,45.0,2.0,0.3888888888888889,0.484,5.16,2.6,1.0,2.6,1.0,102.0,2.0,0.3888888888888889,0.46618533474572,2013-09-12,2013,NWE,1.0,1.0,18.0,17.0,-24.799999999999997,0.6356951871657754,5.5,-0.011363636363636687,1.2777777777777777,1.2352941176470589,0.0424836601307188,0.5536929478219634,23.0,21.0,AFC East,1,0.5579999999999999,5.15,4.647058823529412,2.0,4.6,1.0,36.0,3.0,0.55,0.667,7.04,4.0,2.0,4.0,,75.0,2.0,0.55,0.44630705217803657,2013,NYJ vs. NWE,NWE,1550.0,1.0,NYJ,1550.0,1.0,1,3,1,0
TAM,0.0,0.0,13.5,15.0,-40.800000000000004,-0.28712121212121233,-30.400000000000006,-0.5846394984326022,1.1538461538461537,1.1339285714285714,0.019917582417582458,0.8877217568935465,15.5,17.0,NFC South,-2,0.4465,4.58,3.7242424242424246,1.0,3.7,0.5,110.0,2.0,0.3798076923076923,0.59,4.88,3.4267241379310347,1.0,3.45,0.875,40.0,2.0,0.3798076923076923,-0.8877217568935465,2013-09-22,2013,NWE,2.0,1.0,17.5,17.5,-27.299999999999997,-0.5628342245989306,-34.95,0.004261363636363313,1.0212418300653594,0.8954248366013072,0.12581699346405217,1.2043215191886396,18.0,15.5,AFC East,2,0.5225,5.115,3.448529411764706,1.5,3.4499999999999997,0.8333333333333333,33.0,1.5,0.3861111111111111,0.548,4.29,4.015625,1.0,4.0,1.0,70.5,3.0,0.3861111111111111,0.7956784808113604,2013,TAM vs. NWE,NWE,1600.0,1.0,TAM,1414.0064999802885,25.0,1,20,0,0
NOR,5.0,1.0,12.0,15.0,11.700000000000003,-1.1780303030303036,-46.0,1.3636363636363633,2.1666666666666665,1.0,1.0909090909090908,3.797387173190195,26.0,17.0,NFC South,5,0.743,9.23,2.833333333333333,2.0,2.8,1.0,35.0,1.0,0.46153846153846156,0.629,4.0,5.375,1.0,5.4,1.0,25.0,2.0,0.46153846153846156,1.2026128268098049,2013-10-13,2013,NWE,4.0,0.8,16.0,14.0,-24.799999999999997,0.5441919191919187,-24.0,0.019886363636363313,1.2777777777777777,0.9285714285714286,0.20915032679738554,2.9867485448147266,23.0,13.0,AFC East,-1,0.5579999999999999,5.15,4.555555555555555,2.0,4.6,1.0,36.0,1.0,0.4,0.63,4.96,4.03125,0.0,4.0,1.0,59.0,2.0,0.4,1.0132514551852734,2013,NOR vs. NWE,NWE,1582.6935075723072,4.0,NOR,1709.844471403819,1.0,1,3,0,0
NWE,5.0,0.8333333333333334,14.5,15.5,-26.699999999999996,0.395446399478657,-24.5,0.08118444055944041,1.5235042735042734,1.0819327731092439,0.46430367018602303,3.5488522925709303,23.0,17.0,AFC East,1,0.5694999999999999,5.115,4.406810035842294,1.5,4.449999999999999,1.0,34.5,1.0,0.3666666666666667,0.5509999999999999,5.605,4.092548076923077,1.0,4.1,1.0,57.5,2.0,0.3666666666666667,1.4511477074290697,2013-10-20,2013,NYJ,3.0,0.5,16.0,13.5,-26.450000000000003,0.07926136363636349,-10.799999999999997,-1.307517482517483,0.96875,1.3846153846153846,-0.6353443941679234,2.228725944248094,15.5,19.5,AFC East,-1,0.587,4.91,4.090625,1.0,4.1,1.0,63.0,2.0,0.34523809523809523,0.5714999999999999,6.4,2.703846153846154,1.0,2.7,1.0,47.5,0.0,0.34523809523809523,0.7712740557519062,2013,NWE vs. NYJ,NYJ,1550.0,1.0,NWE,1550.0,1.0,1,3,1,0
PIT,2.0,0.2857142857142857,13.0,13.0,-11.599999999999994,-1.2036713286713292,-18.299999999999997,-0.18993506493506462,1.4615384615384615,1.6,-0.17857142857142838,2.8936746113235343,19.0,20.0,AFC North,-1,0.644,6.51,2.8076923076923075,1.0,2.8,1.0,49.0,2.0,0.3076923076923077,0.5589999999999999,5.85,3.821428571428572,1.0,3.8,1.0,60.0,0.0,0.3076923076923077,-0.8936746113235343,2013-11-03,2013,NWE,6.0,0.75,14.0,15.5,-29.199999999999996,0.36766862170087933,-28.25,0.08118444055944041,1.7846153846153845,1.1176470588235294,0.46430367018602303,4.736336842545935,25.0,19.0,AFC East,1,0.5694999999999999,4.98,4.379032258064516,1.0,4.4,1.0,35.5,1.0,0.2777777777777778,0.5195000000000001,5.220000000000001,4.092548076923077,1.5,4.1,1.0,57.5,2.0,0.2777777777777778,1.263663157454065,2013,PIT vs. NWE,NWE,1609.7663487425823,5.0,PIT,1412.206972248376,20.0,1,24,0,0
NOR,1.0,1.0,11.0,17.0,11.700000000000003,-1.3217084639498435,-5.900000000000006,2.274350649350649,2.090909090909091,1.0,1.0909090909090908,0.6718150297886709,23.0,17.0,NFC South,1,0.743,9.6,2.689655172413793,2.0,2.7,1.0,57.0,1.0,0.46153846153846156,0.6579999999999999,7.21,6.285714285714286,2.0,6.3,1.0,19.0,2.0,0.46153846153846156,0.3281849702113291,2013-09-15,2013,TAM,0.0,0.0,13.0,16.0,-35.400000000000006,-1.4113636363636366,-25.900000000000006,-0.9079153605015677,1.3076923076923077,1.125,0.1826923076923077,0.46618533474572005,17.0,18.0,NFC South,-1,0.484,5.16,2.6,1.0,2.6,1.0,102.0,2.0,0.375,0.615,4.85,3.103448275862069,1.0,3.1,1.0,45.0,2.0,0.375,-0.46618533474572005,2013,NOR vs. TAM,TAM,1450.0,17.0,NOR,1550.0,1.0,0,-2,1,0
NOR,6.0,0.8571428571428571,13.0,14.0,11.700000000000003,-1.049825174825175,-30.5,1.2108585858585856,2.1666666666666665,1.0625,1.0833333333333333,5.082308889243616,27.0,17.0,NFC South,1,0.743,9.23,2.9615384615384617,2.0,3.0,1.0,45.0,1.0,0.46153846153846156,0.581,4.77,5.222222222222222,1.0,5.2,1.0,33.0,2.0,0.46153846153846156,0.9176911107563841,2013-11-03,2013,NYJ,4.0,0.5,15.5,13.5,-29.25,-0.017477766798419392,-10.799999999999997,-1.1529720279720284,0.96875,1.6307692307692307,-0.6353443941679234,2.8085321308790503,15.5,23.5,AFC East,-1,0.587,4.91,3.9938858695652173,1.0,4.0,1.0,63.0,2.0,0.373015873015873,0.56,6.4,2.8583916083916083,1.0,2.8499999999999996,1.0,47.5,0.5,0.373015873015873,1.1914678691209497,2013,NOR vs. NYJ,NYJ,1503.51525214285,11.0,NOR,1671.970844965209,4.0,1,6,0,0
SFO,6.0,0.6666666666666666,14.0,14.0,-9.099999999999994,0.9053030303030303,-21.299999999999997,-0.35178916827853124,2.0,1.0625,0.75,5.557640024273823,32.0,17.0,NFC West,-1,0.552,8.3,4.916666666666667,1.0,4.9,1.0,42.0,2.0,0.36363636363636365,0.568,5.51,3.6595744680851054,1.0,3.7,1.0,52.0,2.0,0.36363636363636365,0.4423599757261769,2013-11-17,2013,NOR,7.0,0.7777777777777778,13.0,14.0,11.700000000000003,-0.8575174825174829,-31.299999999999997,1.3636363636363633,2.1666666666666665,1.1333333333333333,1.0833333333333333,6.356443604800534,27.0,17.0,NFC South,1,0.743,9.23,3.1538461538461537,2.0,3.2,0.75,45.0,1.0,0.46153846153846156,0.564,4.88,5.375,1.0,5.4,1.0,43.0,2.0,0.46153846153846156,0.6435563951994663,2013,SFO vs. NOR,NOR,1638.4788951544438,3.0,SFO,1586.5537773818348,4.0,1,3,0,0
NOR,9.0,0.8181818181818182,13.0,14.0,11.700000000000003,-0.2613636363636367,-30.5,1.2108585858585856,2.090909090909091,1.1818181818181819,0.7820512820512819,7.59230382156217,26.0,17.0,NFC South,3,0.698,9.23,3.75,2.0,3.8,1.0,48.0,1.0,0.46153846153846156,0.564,4.88,5.222222222222222,1.0,5.2,1.0,43.0,1.0,0.46153846153846156,1.4076961784378303,2013-12-02,2013,SEA,10.0,0.9090909090909091,13.0,13.0,6.5,0.32196969696969635,-34.599999999999994,-0.011363636363636687,1.9285714285714286,1.1818181818181819,0.6363636363636362,8.227804554606458,28.0,17.0,NFC West,6,0.667,8.16,4.333333333333333,2.0,4.3,1.0,80.0,2.0,0.38461538461538464,0.586,3.26,4.0,1.0,4.0,1.0,45.0,2.0,0.38461538461538464,1.7721954453935425,2013,NOR vs. SEA,SEA,1725.0987754136263,1.0,NOR,1691.072008474105,1.0,1,27,0,0
TAM,4.0,0.26666666666666666,13.0,14.0,-28.799999999999997,-0.22757985257985247,-14.200000000000003,0.17045454545454497,1.3076923076923077,1.9,-0.3285714285714285,5.577940166816698,17.0,23.0,NFC South,-2,0.588,4.71,3.783783783783784,1.0,3.8,1.0,72.0,1.0,0.2857142857142857,0.643,5.47,4.181818181818182,2.0,4.2,1.0,59.0,2.0,0.2857142857142857,-1.5779401668166981,2013-12-29,2013,NOR,10.0,0.6666666666666666,13.0,14.0,-3.799999999999997,-0.2613636363636367,-28.599999999999994,0.8371212121212119,1.6666666666666667,1.1818181818181819,0.36363636363636354,9.072913420033695,23.0,17.0,NFC South,-2,0.6970000000000001,7.26,3.75,2.0,3.8,1.0,48.0,1.0,0.42857142857142855,0.591,5.17,4.848484848484849,1.0,4.8,1.0,35.0,1.0,0.42857142857142855,0.9270865799663053,2013,TAM vs. NOR,NOR,1550.0,1.0,TAM,1450.0,17.0,1,25,1,0
NOR,11.0,0.6875,12.5,14.0,3.950000000000003,-0.5030303030303034,-27.799999999999997,0.6628787878787876,1.878787878787879,1.2447552447552448,0.5728438228438227,9.967978996670102,24.5,17.0,NFC South,1,0.6975,8.2,3.5083333333333333,2.0,3.55,1.0,50.0,1.0,0.44505494505494503,0.586,5.085,4.674242424242424,1.0,4.65,1.0,39.0,1.0,0.44505494505494503,1.0320210033298984,2014-01-04,2013,PHI,10.0,0.625,14.0,13.5,4.25,0.8400649350649347,-20.700000000000003,-0.4403110047846892,1.9955357142857144,1.4142857142857141,0.23736263736263752,8.672033969108927,28.5,20.5,NFC East,2,0.6234999999999999,9.305,4.851428571428571,2.0,4.85,1.0,51.0,1.0,0.39230769230769236,0.6085,5.95,3.5710526315789473,2.0,3.55,1.0,51.5,2.0,0.39230769230769236,1.3279660308910728,2013,NOR vs. PHI,PHI,1634.5264576519949,10.0,NOR,1610.3746784999862,6.0,0,-2,0,1
NOR,12.0,12.0,13.0,14.0,-3.799999999999997,-0.2613636363636367,-27.0,0.4886363636363633,1.7333333333333334,1.3076923076923077,0.36363636363636354,10.515262588156222,26.0,17.0,NFC South,2,0.6970000000000001,7.26,3.75,2.0,3.8,1.0,52.0,1.0,0.46153846153846156,0.591,5.17,4.5,1.0,4.5,1.0,38.0,1.0,0.46153846153846156,1.4847374118437777,2014-01-11,2013,SEA,13.0,0.8125,13.0,13.5,-1.2999999999999972,0.06859959893048129,-35.75,-0.1320532915360504,1.8733766233766234,1.0868055555555556,0.6489510489510488,11.791104593021547,27.0,15.0,NFC West,1,0.6595,7.51,4.079963235294118,1.5,4.05,1.0,75.0,1.0,0.37412587412587417,0.5954999999999999,3.1849999999999996,3.8793103448275863,1.0,3.9,1.0,46.0,2.0,0.37412587412587417,1.2088954069784528,2013,NOR vs. SEA,SEA,1725.0987754136263,1.0,NOR,1691.072008474105,1.0,1,27,0,0
PHI,1.0,0.25,15.0,13.0,2.700000000000003,1.3038887803925396,3.8999999999999986,0.07644998370804768,1.8004807692307692,2.217032967032967,-0.7261904761904763,1.3949439680310454,25.0,30.0,NFC East,-3,0.574,9.305,5.315252416756176,1.5,5.35,0.7083333333333333,63.5,1.0,0.4606060606060606,0.6975,8.575,4.087813620071684,2.5,4.1,0.9,48.5,1.0,0.4606060606060606,-0.39494396803104537,2013-10-06,2013,NYG,0.0,0.0,15.5,14.0,-42.3,-0.35064935064935066,-4.350000000000001,-0.2752317023306532,1.0273109243697478,2.776923076923077,-1.5829454858866625,0.6434916943126837,15.0,37.0,NFC East,-4,0.545,4.335,3.660714285714286,1.0,3.7,0.5,48.5,3.5,0.17045454545454547,0.6415,7.18,3.7361319340329837,2.5,3.75,1.0,51.0,1.5,0.17045454545454547,-0.6434916943126837,2013,PHI vs. NYG,NYG,1344.7233362271943,27.0,PHI,1424.750077226537,21.0,0,-15,1,0
NYG,1.0,0.14285714285714285,16.0,13.0,-42.6,-0.4399350649350646,-1.9000000000000057,-0.22875494071146285,1.4375,2.4,-0.9375,2.160539276865282,21.0,36.0,NFC East,1,0.5379999999999999,4.52,3.571428571428572,1.0,3.6,1.0,52.0,3.0,0.3684210526315789,0.585,8.07,3.782608695652174,2.0,3.8,1.0,51.0,1.0,0.3684210526315789,-1.1605392768652818,2013-10-27,2013,PHI,3.0,0.42857142857142855,16.0,14.0,-1.9000000000000057,0.7314935064935062,-16.799999999999997,0.05315249266862132,2.0625,2.0,-0.2142857142857144,2.931673679329214,30.0,26.0,NFC East,-1,0.564,8.8,4.742857142857143,2.0,4.7,0.75,62.0,1.0,0.4666666666666667,0.612,5.86,4.064516129032258,2.0,4.1,1.0,72.0,2.0,0.4666666666666667,0.06832632067078581,2013,NYG vs. PHI,PHI,1424.750077226537,21.0,NYG,1344.7233362271943,27.0,0,-8,1,0
NYG,4.0,0.36363636363636365,14.0,13.0,-33.900000000000006,-0.5113636363636367,-15.799999999999997,-0.22875494071146285,1.4375,2.066666666666667,-0.5764705882352941,4.897055955440089,21.0,27.0,NFC East,-1,0.545,4.73,3.5,1.0,3.5,1.0,52.0,3.0,0.3684210526315789,0.605,6.0,3.782608695652174,2.0,3.8,1.0,51.0,2.0,0.3684210526315789,-0.8970559554400888,2013-12-01,2013,WAS,3.0,0.2727272727272727,14.0,13.0,-22.200000000000003,1.0149521531100474,-4.900000000000006,-0.19318181818181923,1.4285714285714286,2.4,-1.3333333333333333,3.8426509317747737,21.0,31.0,NFC East,-3,0.615,6.6,5.026315789473684,1.0,5.0,1.0,47.0,1.0,0.46153846153846156,0.63,7.81,3.8181818181818175,2.0,3.8,1.0,57.0,1.0,0.46153846153846156,-0.8426509317747737,2013,NYG vs. WAS,WAS,1349.9421309425377,23.0,NYG,1461.7896036762995,20.0,0,-7,1,0
SEA,11.0,0.8461538461538461,13.0,13.0,6.5,0.2073863636363633,-34.599999999999994,-0.011363636363636687,1.9285714285714286,1.1818181818181819,0.6363636363636362,9.639207505771711,28.0,17.0,NFC West,-1,0.667,8.16,4.21875,2.0,4.2,1.0,80.0,1.0,0.4,0.586,4.32,4.0,1.0,4.0,1.0,46.0,2.0,0.4,1.3607924942282885,2013-12-15,2013,NYG,5.0,0.38461538461538464,13.0,13.0,-30.099999999999994,-0.5113636363636367,-10.799999999999997,-0.22875494071146285,1.4375,2.066666666666667,-0.5764705882352941,5.681562133677492,21.0,27.0,NFC East,-1,0.5710000000000001,5.34,3.5,1.0,3.5,1.0,52.0,3.0,0.3684210526315789,0.657,6.29,3.782608695652174,2.0,3.8,1.0,51.0,1.0,0.3684210526315789,-0.6815621336774917,2013,SEA vs. NYG,NYG,1439.3288198272444,20.0,SEA,1699.1303707005543,1.0,0,-23,0,0
WAS,3.0,0.2,14.0,13.0,-22.200000000000003,0.8491014799154328,-4.900000000000006,-0.19318181818181923,1.368421052631579,2.25,-0.7857142857142858,5.128979833999946,21.0,27.0,NFC East,-7,0.615,6.38,4.8604651162790695,1.0,4.9,1.0,47.0,1.0,0.4375,0.652,6.93,3.8181818181818175,2.0,3.8,1.0,42.0,1.0,0.4375,-2.1289798339999457,2013-12-29,2013,NYG,6.0,0.4,14.0,14.0,-30.700000000000003,-0.5331027667984194,-15.599999999999994,-0.22757985257985247,1.4375,1.5333333333333334,-0.5764705882352941,6.263622170113855,21.0,24.0,NFC East,1,0.5710000000000001,5.07,3.4782608695652173,1.0,3.5,1.0,45.0,3.0,0.35294117647058826,0.657,6.0,3.783783783783784,2.0,3.8,1.0,51.0,1.0,0.35294117647058826,-0.26362217011385525,2013,WAS vs. NYG,NYG,1461.7896036762995,20.0,WAS,1349.9421309425377,23.0,1,14,1,0
NYJ,2.0,0.6666666666666666,17.0,16.0,-25.900000000000006,0.019886363636363313,-31.599999999999994,-1.4113636363636366,1.125,1.25,-0.1826923076923077,1.5538629318112365,18.0,17.0,AFC East,1,0.552,4.85,4.03125,1.0,4.0,1.0,66.0,2.0,0.35714285714285715,0.484,5.16,2.6,1.0,2.6,1.0,87.0,0.0,0.35714285714285715,0.44613706818876353,2013-09-29,2013,TEN,2.0,0.6666666666666666,12.0,12.0,-10.599999999999994,-0.4053030303030307,-25.0,-0.233585858585859,1.6,1.4166666666666667,0.25,1.7622507812736181,20.0,17.0,AFC South,1,0.5670000000000001,5.85,3.606060606060606,1.0,3.6,0.6666666666666666,70.0,0.0,0.4,0.636,5.21,3.7777777777777777,1.0,3.8,0.25,45.0,2.0,0.4,0.23774921872638188,2013,NYJ vs. TEN,TEN,1552.0146061080266,8.0,NYJ,1550.0,8.0,1,25,0,0
PIT,0.0,0.0,12.5,12.5,-19.199999999999996,-0.8030303030303034,-14.299999999999997,-0.23300229182582122,1.1512820512820514,2.0142857142857142,-0.8096153846153846,0.9446895626895055,16.5,27.0,AFC North,-4,0.635,6.08,3.208333333333333,1.0,3.25,1.0,48.5,2.0,0.2902097902097902,0.5980000000000001,6.26,3.7783613445378155,1.0,3.75,1.0,72.0,0.0,0.2902097902097902,-0.9446895626895055,2013-10-13,2013,NYJ,3.0,0.6,16.0,14.0,-25.900000000000006,0.019886363636363313,-29.799999999999997,-1.4113636363636366,1.125,1.3076923076923077,-0.20915032679738554,2.1676060537314616,18.0,20.0,AFC East,1,0.615,4.97,4.03125,1.0,4.0,1.0,66.0,2.0,0.35714285714285715,0.487,5.43,2.6,1.0,2.6,1.0,46.0,0.0,0.35714285714285715,0.8323939462685384,2013,PIT vs. NYJ,NYJ,1542.5962474848156,7.0,PIT,1322.6770224454594,27.0,0,-13,0,0
PHI,2.0,0.4,16.0,13.0,-1.9000000000000057,1.2517942583732058,-16.0,0.05315249266862132,2.0625,2.076923076923077,-0.2142857142857144,2.1769545422985117,30.0,27.0,NFC East,1,0.564,8.8,5.2631578947368425,2.0,5.3,0.75,65.0,0.0,0.4666666666666667,0.629,7.09,4.064516129032258,2.0,4.1,0.9,65.0,2.0,0.4666666666666667,-0.1769545422985117,2013-10-13,2013,TAM,0.0,0.0,13.5,14.5,-46.25,-0.5068181818181821,-30.400000000000006,-0.5846394984326022,0.8333333333333333,1.1339285714285714,-0.17142857142857143,1.2450368109012582,12.0,17.0,NFC South,-4,0.4734999999999999,4.205,3.504545454545455,1.0,3.5,0.75,87.5,2.0,0.3798076923076923,0.59,4.88,3.4267241379310347,1.0,3.45,1.0,47.5,2.0,0.3798076923076923,-1.2450368109012582,2013,PHI vs. TAM,TAM,1350.5735089062105,27.0,PHI,1463.432743969707,18.0,0,-11,0,0
WAS,3.0,0.3333333333333333,14.0,14.0,-13.200000000000003,1.213636363636363,-7.099999999999994,-0.011363636363636687,1.7142857142857142,2.7142857142857144,-0.6483516483516485,3.538436055029538,24.0,33.0,NFC East,-1,0.621,7.65,5.225,1.0,5.2,0.875,63.0,1.0,0.46153846153846156,0.63,6.93,4.0,2.0,4.0,1.0,57.0,1.0,0.46153846153846156,-0.5384360550295382,2013-11-17,2013,PHI,5.0,0.5,15.0,13.5,3.3999999999999986,0.8400649350649347,-21.65,-0.058052940268560116,1.9955357142857144,1.3705357142857144,-0.11435439560439575,4.8156451954542625,28.5,20.5,NFC East,2,0.611,9.305,4.851428571428571,2.0,4.85,0.7083333333333333,57.0,1.0,0.42727272727272725,0.6205,5.5649999999999995,3.953310696095077,1.5,3.9499999999999997,1.0,71.0,2.0,0.42727272727272725,0.1843548045457375,2013,WAS vs. PHI,PHI,1500.0,1.0,WAS,1500.0,1.0,1,8,1,0
SFO,1.0,1.0,13.0,14.0,28.599999999999994,-1.3643048128342246,1.4000000000000057,-0.6955741626794261,2.6153846153846154,2.0,0.6153846153846154,0.6130497014027806,34.0,28.0,NFC West,1,0.6920000000000001,11.9,2.647058823529412,3.0,2.6,0.6666666666666666,85.0,0.0,0.5,0.568,9.11,3.3157894736842106,3.0,3.3,,44.0,2.0,0.5,0.3869502985972194,2013-09-15,2013,SEA,1.0,1.0,10.0,13.0,13.200000000000003,-1.3190559440559442,-3.9000000000000057,1.1424825174825175,1.2,0.5384615384615384,0.6615384615384615,0.7820105742674662,12.0,7.0,NFC West,1,0.758,9.7,2.6923076923076925,1.0,2.7,1.0,99.0,1.0,0.46153846153846156,0.696,6.04,5.153846153846154,1.0,5.2,,46.0,2.0,0.46153846153846156,0.21798942573253377,2013,SFO vs. SEA,SEA,1550.0,1.0,SFO,1550.0,1.0,1,26,1,0
TEN,3.0,0.6,14.0,16.0,-10.599999999999994,-0.4053030303030307,-26.799999999999997,-0.0548418972332021,1.6,1.4166666666666667,0.25,2.956867723903052,20.0,17.0,AFC South,-1,0.5670000000000001,5.85,3.606060606060606,1.0,3.6,0.6666666666666666,60.0,0.0,0.4,0.636,4.97,3.9565217391304346,1.0,4.0,0.75,47.0,2.0,0.4,0.04313227609694792,2013-10-13,2013,SEA,4.0,0.8,16.0,13.0,-22.0,0.32196969696969635,-21.0,0.30292207792207737,1.6470588235294117,1.1111111111111112,0.6615384615384615,3.655880748753529,28.0,17.0,NFC West,-1,0.522,6.45,4.333333333333333,1.0,4.3,1.0,84.0,2.0,0.3125,0.552,5.61,4.314285714285714,1.0,4.3,1.0,46.0,3.0,0.3125,0.3441192512464708,2013,TEN vs. SEA,SEA,1599.6590551721797,4.0,TEN,1558.8289219994792,7.0,1,7,0,0
TAM,0.0,0.0,14.0,14.0,-35.400000000000006,-0.04707792207792316,-9.700000000000003,-0.2613636363636367,1.0833333333333333,1.7692307692307692,-0.7857142857142858,1.9496959228413664,14.0,23.0,NFC South,-7,0.5579999999999999,5.16,3.9642857142857135,1.0,4.0,1.0,73.0,1.0,0.375,0.6940000000000001,5.47,3.75,2.0,3.8,1.0,50.0,1.0,0.375,-1.9496959228413664,2013-11-03,2013,SEA,7.0,0.875,13.5,13.0,2.200000000000003,0.26467803030302983,-44.9,0.02508956560680664,1.7326203208556148,1.1464646464646466,0.5566433566433566,5.868511532911527,25.5,15.0,NFC West,3,0.5885,7.720000000000001,4.276041666666666,1.5,4.25,1.0,76.5,2.0,0.3485576923076923,0.569,3.12,4.036453201970444,0.5,4.05,1.0,45.5,2.0,0.3485576923076923,1.1314884670884728,2013,TAM vs. SEA,SEA,1694.4406504758829,2.0,TAM,1258.1943200298012,25.0,1,3,0,0
